using config file: /home/ubuntu/Mini-Testing-Experiments/data/ser/checker:cobra-vs-us/keys/20231112140643/n8_k10000_t100110_r4/mini-config.yaml
Your Config: 
Config[LIB_TYPE=POSTGRESQL_LIB,CC_TYPE=WAIT_YOUNG_DIE,BENCH_TYPE=MINI,TIMESTAMP_ON=false,COBRA_FD=/tmp/cobra/,COBRA_FD_LOG=/tmp/cobra/log/,BENCHMARK_LOG_PATH=/tmp/cobra/benchmark.log,APPEND_OTHERWISE_RECREATE=false,DEBUG_LIB_FLAG=false,LOG_DEBUG=false,LOG_INFO=false,LOG_ERROR=true,SEED=1699774740,USE_INSTRUMENT=true,LOCAL_LOG=true,LOCAL_REMOTE_LOG=false,CLOUD_LOG=false,SIGN_DATA=false,MAX_FZ_TXN_NUM=20,NUM_TXN_IN_ENTITY=1,KEY_CLIENT_LOG_SUFFIX=_CL,EPOCH_KEY=FZVERSION,EPOCH_CLIENTS_SEP_STR=;,EPOCH_CLIENT_EPOCH_SEP_STR=:,USE_NEW_EPOCH_TXN=false,SKIP_LOADING=false,SKIP_TESTING=false,ENABLE_BARRIER=false,DONT_RECORD_LOADING=true,TXN_NUM=100110,CLIENT_ID=1,THREAD_NUM=8,CLIENT_NUM=1,SLEEP_TIME=1000,RESULT_FILE_NAME=result.txt,LATENCY_FOLDER=/tmp/cobra/latency/,REDIS_ADDRESS=redis://172.31.31.90/0,OP_PER_CHENGTXN=8,VALUE_LENGTH=140,KEY_PRFIX=key,KEY_INDX_START=1,NUM_KEYS=10000,RATIO_INSERT=0,RATIO_READ=20,RATIO_UPDATE=80,RATIO_DELETE=0,RATIO_RMW=0,WAREHOUSE_NUM=1,REPORT_NEWORDER_ONLY=false,RUBIS_USERS_NUM=20000,TWITTER_USERS_NUM=1000,OP_PER_GENERALTXN=4,VERIFIER_PORT=10086,VERIFIER_HOSTNAME=localhost,THROUGHPUT_PER_WAIT=1000,WAIT_BETWEEN_TXNS=0,GC_KEY=COBRA_GC_KEY,SERVER_PORT=8980,SERVER_HOST=ye-cheng.duckdns.org,PG_PASSWORD=postgres,PG_USERNAME=postgres,DB_URL=jdbc:postgresql://localhost:5432/testdb,GOOGLEVALUE=value,ROCKSDB_PATH=/tmp/rocksdb,ISOLATION_LEVEL=1,COCKROACH_PASSWORD=,COCKROACH_USERNAME=,yak=172.24.71.222,boa=172.24.71.208,ye=216.165.70.10,COCKROACH_DB_URLS={172.24.71.222,172.24.71.208,216.165.70.10},COCKROACH_PORTS={26257,26257,26257},COCKROACH_DATABASE_NAME=cobra,YUGABYTE_PASSWORD=,YUGABYTE_USERNAME=,YUGABYTE_DB_URLS={127.0.0.1,127.0.0.2,127.0.0.3},YUGABYTE_PORTS={5433,5433,5433},YUGABYTE_DATABASE_NAME=cobra,NUM_REPLICA=3,NUM_KEY_PERTABLE=2,ROANOMALY_NUM_RO=2,WOROANOMALY_NUM_WORO=2,CRACK_ACTIVE_ABORT_RATE=0]
[INFO] delete file [/tmp/cobra/log/T15.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T14.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T18.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T17.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T13.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T12.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T16.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T19.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T16.log]... done?true
[INFO] delete file [/tmp/cobra/log/T19.log]... done?true
[INFO] delete file [/tmp/cobra/log/T18.log]... done?true
[INFO] delete file [/tmp/cobra/log/T13.log]... done?true
[INFO] delete file [/tmp/cobra/log/T12.log]... done?true
[INFO] delete file [/tmp/cobra/log/T15.log]... done?true
[INFO] delete file [/tmp/cobra/log/T14.log]... done?true
[INFO] delete file [/tmp/cobra/log/T17.log]... done?true
[INFO] delete file [/tmp/cobra/log/T19.error]... done?true
[INFO] delete file [/tmp/cobra/log/T12.error]... done?true
[INFO] delete file [/tmp/cobra/log/T18.error]... done?true
[INFO] delete file [/tmp/cobra/log/T17.error]... done?true
[INFO] Clear done.
waiting for barrier
start benchmark
progress%=0.45% #commit=444 #abort_txn=11 success%=97.58% tps = 455
  #runners = 8
progress%=65.93% #commit=65908 #abort_txn=93 success%=99.86% tps = 687.31
  #runners = 8
progress%=66.36% #commit=66342 #abort_txn=94 success%=99.86% tps = 435
  #runners = 8
progress%=66.66% #commit=66639 #abort_txn=94 success%=99.86% tps = 297
  #runners = 8
progress%=67.06% #commit=67035 #abort_txn=94 success%=99.86% tps = 395.6
  #runners = 8
progress%=67.41% #commit=67387 #abort_txn=94 success%=99.86% tps = 352
  #runners = 8
progress%=67.98% #commit=67965 #abort_txn=94 success%=99.86% tps = 578
  #runners = 8
progress%=68.57% #commit=68555 #abort_txn=95 success%=99.86% tps = 590.41
  #runners = 8
progress%=69.13% #commit=69111 #abort_txn=95 success%=99.86% tps = 556
  #runners = 8
progress%=69.69% #commit=69667 #abort_txn=95 success%=99.86% tps = 556
  #runners = 8
progress%=70.28% #commit=70258 #abort_txn=95 success%=99.86% tps = 590.41
  #runners = 8
progress%=70.8% #commit=70780 #abort_txn=95 success%=99.87% tps = 522
  #runners = 8
progress%=71.34% #commit=71320 #abort_txn=95 success%=99.87% tps = 540
  #runners = 8
progress%=71.92% #commit=71902 #abort_txn=95 success%=99.87% tps = 581.42
  #runners = 8
progress%=72.5% #commit=72489 #abort_txn=95 success%=99.87% tps = 587
  #runners = 8
progress%=72.99% #commit=72977 #abort_txn=95 success%=99.87% tps = 488
  #runners = 8
progress%=73.38% #commit=73369 #abort_txn=95 success%=99.87% tps = 392
  #runners = 8
progress%=73.91% #commit=73894 #abort_txn=95 success%=99.87% tps = 525
  #runners = 8
progress%=74.31% #commit=74292 #abort_txn=95 success%=99.87% tps = 397.6
  #runners = 8
progress%=74.77% #commit=74761 #abort_txn=96 success%=99.87% tps = 470
  #runners = 8
progress%=75.39% #commit=75376 #abort_txn=96 success%=99.87% tps = 615
  #runners = 8
progress%=75.73% #commit=75722 #abort_txn=96 success%=99.87% tps = 345.65
  #runners = 8
progress%=75.92% #commit=75903 #abort_txn=96 success%=99.87% tps = 181
  #runners = 8
progress%=76.45% #commit=76439 #abort_txn=96 success%=99.87% tps = 533.86
  #runners = 8
progress%=76.97% #commit=76955 #abort_txn=96 success%=99.88% tps = 510.89
  #runners = 8
progress%=77.41% #commit=77402 #abort_txn=96 success%=99.88% tps = 447
  #runners = 8
progress%=77.95% #commit=77940 #abort_txn=97 success%=99.88% tps = 539
  #runners = 8
progress%=78.38% #commit=78374 #abort_txn=97 success%=99.88% tps = 433.57
  #runners = 8
progress%=78.93% #commit=78913 #abort_txn=99 success%=99.87% tps = 541
  #runners = 8
progress%=79.51% #commit=79495 #abort_txn=99 success%=99.88% tps = 582
  #runners = 8
progress%=80.2% #commit=80186 #abort_txn=99 success%=99.88% tps = 691
  #runners = 8
progress%=80.73% #commit=80723 #abort_txn=99 success%=99.88% tps = 536.46
  #runners = 8
progress%=81.27% #commit=81258 #abort_txn=101 success%=99.88% tps = 537
  #runners = 8
progress%=81.7% #commit=81683 #abort_txn=102 success%=99.88% tps = 426
  #runners = 8
progress%=82.08% #commit=82070 #abort_txn=102 success%=99.88% tps = 386.61
  #runners = 8
progress%=82.43% #commit=82417 #abort_txn=102 success%=99.88% tps = 347
  #runners = 8
progress%=82.77% #commit=82759 #abort_txn=102 success%=99.88% tps = 342
  #runners = 8
progress%=83.16% #commit=83146 #abort_txn=103 success%=99.88% tps = 387.61
  #runners = 8
progress%=83.59% #commit=83578 #abort_txn=103 success%=99.88% tps = 432
  #runners = 8
progress%=83.96% #commit=83945 #abort_txn=103 success%=99.88% tps = 367
  #runners = 8
progress%=84.35% #commit=84344 #abort_txn=103 success%=99.88% tps = 398.6
  #runners = 8
progress%=84.71% #commit=84704 #abort_txn=103 success%=99.88% tps = 360
  #runners = 8
progress%=85.04% #commit=85033 #abort_txn=103 success%=99.88% tps = 329
  #runners = 8
progress%=85.32% #commit=85306 #abort_txn=104 success%=99.88% tps = 273.73
  #runners = 8
progress%=85.81% #commit=85804 #abort_txn=105 success%=99.88% tps = 499
  #runners = 8
progress%=86.16% #commit=86152 #abort_txn=105 success%=99.88% tps = 348
  #runners = 8
progress%=86.57% #commit=86557 #abort_txn=105 success%=99.88% tps = 405
  #runners = 8
progress%=87.04% #commit=87032 #abort_txn=108 success%=99.88% tps = 477.52
  #runners = 8
progress%=87.44% #commit=87428 #abort_txn=109 success%=99.88% tps = 397
  #runners = 8
progress%=87.84% #commit=87823 #abort_txn=110 success%=99.87% tps = 396
  #runners = 8
progress%=88.39% #commit=88376 #abort_txn=110 success%=99.88% tps = 553
  #runners = 8
progress%=88.87% #commit=88857 #abort_txn=110 success%=99.88% tps = 480.52
  #runners = 8
progress%=89.29% #commit=89276 #abort_txn=110 success%=99.88% tps = 419
  #runners = 8
progress%=89.52% #commit=89511 #abort_txn=110 success%=99.88% tps = 235
  #runners = 8
progress%=90.16% #commit=90143 #abort_txn=112 success%=99.88% tps = 634
  #runners = 8
progress%=90.56% #commit=90544 #abort_txn=112 success%=99.88% tps = 400.6
  #runners = 8
progress%=91.01% #commit=90994 #abort_txn=112 success%=99.88% tps = 450
  #runners = 8
progress%=91.46% #commit=91452 #abort_txn=112 success%=99.88% tps = 458
  #runners = 8
progress%=91.97% #commit=91964 #abort_txn=112 success%=99.88% tps = 511.49
  #runners = 8
progress%=92.4% #commit=92386 #abort_txn=112 success%=99.88% tps = 422
  #runners = 8
progress%=92.87% #commit=92857 #abort_txn=112 success%=99.88% tps = 471
  #runners = 8
